timestamp_nano,datetime_utc,name,axis_x,accuracy
712773194683491,2024-03-21T19:40:00.437Z,lps22h barometer sensor,923.47095,3
712773374683491,2024-03-21T19:40:00.617Z,lps22h barometer sensor,923.4807,3
712773554683491,2024-03-21T19:40:00.797Z,lps22h barometer sensor,923.4729,3
712773734683491,2024-03-21T19:40:00.977Z,lps22h barometer sensor,923.45825,3
712773914683491,2024-03-21T19:40:01.157Z,lps22h barometer sensor,923.47095,3
712774094683491,2024-03-21T19:40:01.338Z,lps22h barometer sensor,923.4768,3
712774274683491,2024-03-21T19:40:01.518Z,lps22h barometer sensor,923.4751,3
712774454683491,2024-03-21T19:40:01.697Z,lps22h barometer sensor,923.4907,3
712774634683491,2024-03-21T19:40:01.878Z,lps22h barometer sensor,923.4663,3
712774814683724,2024-03-21T19:40:02.058Z,lps22h barometer sensor,923.4634,3
712774994683724,2024-03-21T19:40:02.237Z,lps22h barometer sensor,923.43506,3
712775174683724,2024-03-21T19:40:02.418Z,lps22h barometer sensor,923.4348,3
712775354683724,2024-03-21T19:40:02.597Z,lps22h barometer sensor,923.44653,3
712775534683724,2024-03-21T19:40:02.777Z,lps22h barometer sensor,923.4487,3
712775714683490,2024-03-21T19:40:02.957Z,lps22h barometer sensor,923.4446,3
712775894683490,2024-03-21T19:40:03.138Z,lps22h barometer sensor,923.4512,3
712776074683490,2024-03-21T19:40:03.317Z,lps22h barometer sensor,923.45386,3
712776254683490,2024-03-21T19:40:03.497Z,lps22h barometer sensor,923.43335,3
712776434683490,2024-03-21T19:40:03.678Z,lps22h barometer sensor,923.43945,3
712776614683490,2024-03-21T19:40:03.857Z,lps22h barometer sensor,923.4519,3
712776794683490,2024-03-21T19:40:04.038Z,lps22h barometer sensor,923.4424,3
712776974683490,2024-03-21T19:40:04.217Z,lps22h barometer sensor,923.4429,3
712777154683490,2024-03-21T19:40:04.397Z,lps22h barometer sensor,923.4551,3
712777334683490,2024-03-21T19:40:04.577Z,lps22h barometer sensor,923.45386,3
712777514683490,2024-03-21T19:40:04.757Z,lps22h barometer sensor,923.4509,3
712777694683490,2024-03-21T19:40:04.937Z,lps22h barometer sensor,923.4619,3
712777874683490,2024-03-21T19:40:05.118Z,lps22h barometer sensor,923.4475,3
712778054683490,2024-03-21T19:40:05.298Z,lps22h barometer sensor,923.46216,3
712778252134838,2024-03-21T19:40:05.496Z,lps22h barometer sensor,923.4397,3
712778352152838,2024-03-21T19:40:05.595Z,lps22h barometer sensor,923.44556,3
712778452144838,2024-03-21T19:40:05.695Z,lps22h barometer sensor,923.437,3
712778552138838,2024-03-21T19:40:05.796Z,lps22h barometer sensor,923.42993,3
712778652127171,2024-03-21T19:40:05.896Z,lps22h barometer sensor,923.43555,3
712778752115421,2024-03-21T19:40:05.995Z,lps22h barometer sensor,923.44995,3
712778852099221,2024-03-21T19:40:06.095Z,lps22h barometer sensor,923.4553,3
712778952083887,2024-03-21T19:40:06.196Z,lps22h barometer sensor,923.45605,3
712779052071744,2024-03-21T19:40:06.296Z,lps22h barometer sensor,923.45044,3
712779152059619,2024-03-21T19:40:06.396Z,lps22h barometer sensor,923.48145,3
712779252047396,2024-03-21T19:40:06.495Z,lps22h barometer sensor,923.46216,3
712779352035196,2024-03-21T19:40:06.596Z,lps22h barometer sensor,923.4558,3
712779452023650,2024-03-21T19:40:06.695Z,lps22h barometer sensor,923.46265,3
712779552012150,2024-03-21T19:40:06.796Z,lps22h barometer sensor,923.4685,3
712779652000611,2024-03-21T19:40:06.895Z,lps22h barometer sensor,923.4678,3
712779751988896,2024-03-21T19:40:06.994Z,lps22h barometer sensor,923.4541,3
712779851976496,2024-03-21T19:40:07.094Z,lps22h barometer sensor,923.4839,3
712779951964808,2024-03-21T19:40:07.194Z,lps22h barometer sensor,923.4602,3
712780051952984,2024-03-21T19:40:07.294Z,lps22h barometer sensor,923.4763,3
